test_id,category,side,line_number,mod_line
STONEFIST-0077,rare,after,4,"{ Prefix Modifier ""Electrocuting"" — Elemental, Lightning, Attack }"
STONEFIST-0077,rare,after,5,"{ Prefix Modifier ""Gleaming"" — Physical, Attack }"
STONEFIST-0077,rare,after,6,"{ Prefix Modifier ""Dauntless"" — Evasion, Energy Shield }"
STONEFIST-0077,rare,after,7,15(15-16)% more Global Evasion Rating and Energy Shield
STONEFIST-0077,rare,after,8,"{ Suffix Modifier ""of the Lightning"" — Elemental, Lightning, Resistance }"
STONEFIST-0077,rare,after,9,+2% to Maximum Lightning Resistance
STONEFIST-0077,rare,after,10,+36(36-40)% to Lightning Resistance
STONEFIST-0077,rare,after,11,"{ Suffix Modifier ""of the Jaguar"" }"
STONEFIST-0077,rare,after,12,+42(41-45)% Surpassing chance to fire an additional Projectile
STONEFIST-0077,rare,after,13,"{ Suffix Modifier ""of the Polar Bear"" — Elemental, Cold, Resistance }"
STONEFIST-0077,rare,after,14,+2% to Maximum Cold Resistance
STONEFIST-0077,rare,after,15,+33(31-35)% to Cold Resistance
STONEFIST-0077,rare,after,16,Unmodifiable
STONEFIST-0078,rare,before,1,"18% increased Armour, Evasion and Energy Shield (rune)"
STONEFIST-0078,rare,before,2,"{ Prefix Modifier ""Pope's"" (Tier: 1) — Life, Energy Shield }"
STONEFIST-0078,rare,before,3,41(39-42)% increased Energy Shield
STONEFIST-0078,rare,before,4,+42(42-49) to maximum Life
STONEFIST-0078,rare,before,5,"{ Suffix Modifier ""of Renown"" (Tier: 1) — Attack, Speed }"
STONEFIST-0078,rare,before,6,16(14-16)% increased Attack Speed
STONEFIST-0078,rare,before,7,"{ Suffix Modifier ""of the Proficient"" (Tier: 1) }"
STONEFIST-0078,rare,before,8,35% reduced Attribute Requirements
STONEFIST-0078,rare,after,1,"18% increased Armour, Evasion and Energy Shield (rune)"
STONEFIST-0078,rare,after,2,{ Implicit Modifier }
STONEFIST-0078,rare,after,3,Has +3 to Evasion Rating per player level
STONEFIST-0078,rare,after,4,Has +1 to maximum Energy Shield per player level
STONEFIST-0078,rare,after,5,"{ Prefix Modifier ""Pope's"" }"
STONEFIST-0078,rare,after,6,"8% of Damage Taken Recouped as Life, Mana and Energy Shield"
STONEFIST-0078,rare,after,7,"{ Suffix Modifier ""of Renown"" }"
STONEFIST-0078,rare,after,8,27(26-30)% chance to gain Onslaught for 4 seconds on Hit
STONEFIST-0078,rare,after,9,"{ Suffix Modifier ""of the Proficient"" — Attribute }"
STONEFIST-0078,rare,after,10,+27(26-30) to all Attributes
STONEFIST-0078,rare,after,11,Unmodifiable
STONEFIST-0079,unique,before,1,"{ Unique Modifier — Armour, Energy Shield }"
STONEFIST-0079,unique,before,2,46(40-60)% increased Armour and Energy Shield
STONEFIST-0079,unique,before,3,"{ Unique Modifier — Elemental, Cold, Resistance }"
STONEFIST-0079,unique,before,4,+14(10-15)% to Cold Resistance
STONEFIST-0079,unique,before,5,{ Unique Modifier — Life }
STONEFIST-0079,unique,before,6,{ Unique Modifier — Mana }
STONEFIST-0079,unique,before,7,{ Unique Modifier }
STONEFIST-0079,unique,before,8,20% increased Rarity of Items found
STONEFIST-0079,unique,after,1,{ Implicit Modifier }
STONEFIST-0079,unique,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0079,unique,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0079,unique,after,4,"{ Unique Modifier — Evasion, Energy Shield }"
STONEFIST-0079,unique,after,5,18(15-20)% more Global Evasion Rating and Energy Shield
STONEFIST-0079,unique,after,6,{ Unique Modifier }
STONEFIST-0079,unique,after,7,31(30-50)% chance to gain Volatility on Kill
STONEFIST-0079,unique,after,8,{ Unique Modifier — Life }
STONEFIST-0079,unique,after,9,{ Unique Modifier — Mana }
STONEFIST-0079,unique,after,10,{ Unique Modifier }
STONEFIST-0079,unique,after,11,20% increased Rarity of Items found
STONEFIST-0079,unique,after,12,Unmodifiable
STONEFIST-0080,unique,before,1,{ Unique Modifier — Evasion }
STONEFIST-0080,unique,before,2,33(30-50)% increased Evasion Rating
STONEFIST-0080,unique,before,3,"{ Unique Modifier — Damage, Elemental, Cold, Attack }"
STONEFIST-0080,unique,before,4,"{ Unique Modifier — Elemental, Cold, Ailment }"
STONEFIST-0080,unique,before,5,41(40-50)% increased Freeze Buildup
STONEFIST-0080,unique,before,6,"{ Unique Modifier — Elemental, Cold, Ailment }"
STONEFIST-0080,unique,before,7,21(20-30)% increased Magnitude of Chill you inflict
STONEFIST-0080,unique,before,8,"{ Unique Modifier — Elemental, Cold, Resistance }"
STONEFIST-0080,unique,before,9,+26(20-30)% to Cold Resistance
STONEFIST-0080,unique,after,1,{ Implicit Modifier }
STONEFIST-0080,unique,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0080,unique,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0080,unique,after,4,"{ Unique Modifier — Evasion, Energy Shield }"
STONEFIST-0080,unique,after,5,15(10-15)% more Global Evasion Rating and Energy Shield
STONEFIST-0080,unique,after,6,"{ Unique Modifier — Elemental, Cold, Attack }"
STONEFIST-0080,unique,after,7,"{ Unique Modifier — Elemental, Cold, Ailment }"
STONEFIST-0080,unique,after,8,{ Unique Modifier }
STONEFIST-0080,unique,after,9,"{ Unique Modifier — Elemental, Cold, Resistance }"
STONEFIST-0080,unique,after,10,+3(2-3)% to Maximum Cold Resistance
STONEFIST-0080,unique,after,11,+15(15-25)% to Cold Resistance
STONEFIST-0080,unique,after,12,Unmodifiable
STONEFIST-0081,unique,before,1,{ Unique Modifier — Energy Shield }
STONEFIST-0081,unique,before,2,34(30-50)% increased Energy Shield
STONEFIST-0081,unique,before,3,{ Unique Modifier — Attribute }
STONEFIST-0081,unique,before,4,+14(10-20) to Dexterity
STONEFIST-0081,unique,before,5,"{ Unique Modifier — Attack, Caster, Speed }"
STONEFIST-0081,unique,before,6,15(15-10)% reduced Attack and Cast Speed
STONEFIST-0081,unique,before,7,{ Unique Modifier }
STONEFIST-0081,unique,after,1,{ Implicit Modifier }
STONEFIST-0081,unique,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0081,unique,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0081,unique,after,4,"{ Unique Modifier — Evasion, Energy Shield }"
STONEFIST-0081,unique,after,5,14(10-15)% more Global Evasion Rating and Energy Shield
STONEFIST-0081,unique,after,6,{ Unique Modifier }
STONEFIST-0081,unique,after,7,+32(20-40)% Surpassing chance to fire an additional Projectile
STONEFIST-0081,unique,after,8,"{ Unique Modifier — Attack, Caster, Speed }"
STONEFIST-0081,unique,after,9,15(15-10)% reduced Attack and Cast Speed
STONEFIST-0081,unique,after,10,"{ Unique Modifier — Elemental, Lightning, Ailment }"
STONEFIST-0081,unique,after,11,Unmodifiable
STONEFIST-0082,unique,before,1,"{ Unique Modifier — Armour, Energy Shield }"
STONEFIST-0082,unique,before,2,243(200-300)% increased Armour and Energy Shield
STONEFIST-0082,unique,before,3,{ Unique Modifier }
STONEFIST-0082,unique,before,4,100% increased Attribute Requirements
STONEFIST-0082,unique,before,5,{ Unique Modifier }
STONEFIST-0082,unique,before,6,Debuffs you inflict have 29(20-30)% increased Slow Magnitude
STONEFIST-0082,unique,before,7,{ Unique Modifier }
STONEFIST-0082,unique,before,8,{ Unique Modifier — Life }
STONEFIST-0082,unique,before,9,"{ Unique Modifier — Elemental, Lightning, Resistance }"
STONEFIST-0082,unique,before,10,+24(20-40)% to Lightning Resistance
STONEFIST-0082,unique,before,11,{ Unique Modifier — Life }
STONEFIST-0082,unique,before,12,+100 to maximum Life
STONEFIST-0082,unique,after,1,{ Implicit Modifier }
STONEFIST-0082,unique,after,2,Has +3 to Evasion Rating per player level
STONEFIST-0082,unique,after,3,Has +1 to maximum Energy Shield per player level
STONEFIST-0082,unique,after,4,"{ Unique Modifier — Evasion, Energy Shield }"
STONEFIST-0082,unique,after,5,24(20-25)% more Global Evasion Rating and Energy Shield
STONEFIST-0082,unique,after,6,{ Unique Modifier }
STONEFIST-0082,unique,after,7,100% increased Attribute Requirements
STONEFIST-0082,unique,after,8,{ Unique Modifier }
STONEFIST-0082,unique,after,9,43(25-50)% increased Immobilisation buildup
STONEFIST-0082,unique,after,10,{ Unique Modifier }
STONEFIST-0082,unique,after,11,{ Unique Modifier — Life }
STONEFIST-0082,unique,after,12,"{ Unique Modifier — Elemental, Lightning, Resistance }"
STONEFIST-0082,unique,after,13,+3(2-3)% to Maximum Lightning Resistance
STONEFIST-0082,unique,after,14,+18(15-25)% to Lightning Resistance
STONEFIST-0082,unique,after,15,{ Unique Modifier }
STONEFIST-0082,unique,after,16,10(12-10)% less damage taken while on Low Life
STONEFIST-0082,unique,after,17,Unmodifiable
